latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
29.19939,76.82061,338.35,0.6,0.53,2026-06-01,0835,N20,VIIRS,n,2.0NRT,295.84,6.04,D
29.91864,75.18349,348.42,0.49,0.49,2026-06-01,0835,N20,VIIRS,n,2.0NRT,304.05,5.21,D
29.81462,76.87286,335.94,0.62,0.54,2026-06-01,0835,N20,VIIRS,n,2.0NRT,296.15,3.3,D
29.6271,75.20136,337.29,0.49,0.48,2026-06-01,0835,N20,VIIRS,n,2.0NRT,302.23,4.15,D
29.19724,76.82328,331.21,0.6,0.53,2026-06-01,0835,N20,VIIRS,n,2.0NRT,295.8,2.55,D
32.37313,74.60892,344.08,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.8,4.46,D
32.09583,74.72647,344.62,0.49,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,304.44,7.38,D
32.09155,74.54517,342.54,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.26,2.65,D
32.09418,74.72916,348.22,0.49,0.49,2026-06-01,0837,N20,VIIRS,n,2.0NRT,304.87,11.3,D
32.09062,74.54237,343.13,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.22,3.62,D
30.00096,73.55498,345.74,0.4,0.44,2026-06-01,0837,N20,VIIRS,n,2.0NRT,308.08,7.77,D
30.31368,74.4059,340.78,0.45,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,305.89,8.58,D
30.55485,73.96239,331.73,0.42,0.46,2026-06-01,0837,N20,VIIRS,l,2.0NRT,301.89,2.86,D
30.59999,73.98781,331.82,0.43,0.46,2026-06-01,0837,N20,VIIRS,l,2.0NRT,302.21,2.29,D
30.61184,73.82091,351.19,0.42,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.45,9.24,D
30.76715,75.24268,342.26,0.51,0.49,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.73,5.39,D
30.76823,75.24063,343.07,0.51,0.49,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.07,4.57,D
30.6229,73.54694,336.52,0.4,0.44,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.34,1.5,D
30.64859,73.75123,332.76,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.4,2.16,D
30.63565,73.51102,330.56,0.4,0.44,2026-06-01,0837,N20,VIIRS,l,2.0NRT,302.93,1.59,D
30.65149,73.62025,339.79,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.63,2.44,D
30.6984,74.02609,346.76,0.43,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301,7.23,D
30.71806,74.0508,341.13,0.43,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.78,3.86,D
30.71759,74.0463,335.06,0.43,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.47,3.86,D
30.71546,73.82592,339.43,0.42,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.5,3.09,D
30.76849,73.71355,331.98,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,298.55,2.02,D
30.78181,73.7601,334.08,0.42,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.16,2.55,D
30.78596,73.75954,331.45,0.42,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.2,2.29,D
30.82179,73.97863,333.98,0.43,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,298.95,1.21,D
30.87916,74.11979,341.06,0.44,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.99,13.53,D
30.98919,74.19523,332.49,0.44,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.33,1.75,D
30.96099,73.91251,352.32,0.43,0.46,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.8,12.69,D
31.02422,74.24253,335.44,0.45,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.71,4.2,D
31.01552,73.51138,340.94,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.45,1.34,D
31.01466,73.5117,341.42,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.09,1.85,D
31.03995,73.59504,334.15,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,303.39,1.98,D
31.31013,75.74374,341.95,0.55,0.51,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.87,20.2,D
31.23959,74.52759,336.26,0.47,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,304.96,4.36,D
31.24379,73.63776,345.45,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,305.79,5.09,D
31.24564,73.63454,341.12,0.41,0.45,2026-06-01,0837,N20,VIIRS,n,2.0NRT,303.75,4.18,D
31.85105,76.80291,367,0.32,0.55,2026-06-01,0837,N20,VIIRS,h,2.0NRT,296.76,5.25,D
31.85079,76.79979,331.74,0.32,0.55,2026-06-01,0837,N20,VIIRS,n,2.0NRT,298.63,5.25,D
31.85015,76.80345,340.89,0.32,0.55,2026-06-01,0837,N20,VIIRS,n,2.0NRT,295.35,6.26,D
31.84991,76.80033,355.77,0.32,0.55,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.38,8.63,D
31.88128,74.53847,343.07,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.85,4.62,D
31.8663,74.37917,348.31,0.46,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,303.06,8.3,D
31.88239,74.50276,333.55,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.85,3.17,D
31.87972,74.42744,339.14,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.05,3.67,D
31.85032,74.12151,332.92,0.45,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,298.62,3.75,D
31.90008,74.45499,342.37,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.41,4.77,D
31.89818,74.4351,336.27,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.14,3.04,D
31.92183,74.58951,334.16,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.92,2.15,D
31.9094,74.41357,338.82,0.47,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.89,5.32,D
31.93858,74.4854,338.16,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.27,3.4,D
31.92496,74.34666,333.95,0.46,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,297.73,3.63,D
31.92448,74.34174,346.5,0.46,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,295.94,3.63,D
31.92884,74.34118,330.53,0.46,0.47,2026-06-01,0837,N20,VIIRS,n,2.0NRT,297.29,3.63,D
31.95566,74.47815,343.89,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.26,9.2,D
31.97083,74.44863,332.74,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.87,2.83,D
31.98712,74.5278,335.52,0.47,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,303.61,3,D
32.00985,74.62773,346.15,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.98,6.4,D
32.00999,74.58126,336.45,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,303.28,4.48,D
32.09785,75.18703,333.27,0.52,0.5,2026-06-01,0837,N20,VIIRS,n,2.0NRT,298.87,4.26,D
32.0473,74.64373,335.08,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.52,3.35,D
32.06014,74.59035,338.3,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,301.78,2.16,D
32.06902,74.6358,339.72,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,300.74,2.94,D
32.1091,75.00881,334.87,0.51,0.49,2026-06-01,0837,N20,VIIRS,n,2.0NRT,302.65,1.43,D
32.07094,74.56321,333.66,0.48,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,299.71,2.7,D
32.09633,74.73167,337.15,0.49,0.48,2026-06-01,0837,N20,VIIRS,n,2.0NRT,304.24,6.31,D
29.12475,75.77798,306.44,0.49,0.4,2026-06-01,2101,N20,VIIRS,n,2.0NRT,293.92,2.21,N
27.6698,76.12854,304.84,0.54,0.42,2026-06-01,2101,N20,VIIRS,n,2.0NRT,292.05,1.65,N
27.66709,76.13285,305.97,0.54,0.42,2026-06-01,2101,N20,VIIRS,n,2.0NRT,292.17,1.73,N
30.51853,77.19846,301.78,0.55,0.42,2026-06-01,2101,N20,VIIRS,n,2.0NRT,287.62,1.09,N
31.89869,75.15063,338.21,0.44,0.39,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.35,5.97,D
31.81255,74.4549,337.4,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,303.62,1.31,D
31.87374,74.41211,338.62,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.87,4.57,D
31.90018,74.42538,338.42,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.8,3.63,D
31.90277,74.42607,353.91,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,304.7,8.72,D
31.89056,74.33351,337.32,0.42,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.42,3.72,D
31.9353,74.62086,339.72,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.35,6.96,D
31.90718,74.35297,339.19,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,303.82,2.2,D
31.88952,74.16811,338.63,0.41,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.24,3.42,D
31.91104,74.30277,340.55,0.42,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.38,4.68,D
31.91046,74.29839,336.79,0.42,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,303.97,2.72,D
31.92091,74.35046,336.75,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.29,4.43,D
31.91789,74.30151,335.18,0.42,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,305.28,3.34,D
32.10052,75.61236,340.38,0.46,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.22,13,D
32.01403,74.84334,340.2,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.8,4.75,D
32.09583,75.31149,339.45,0.45,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.28,5.31,D
32.01279,74.64375,339.84,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.2,5.43,D
32.01256,74.58857,338.67,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.81,5.53,D
32.0054,74.53486,339.91,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.2,5.37,D
32.09608,75.19977,338.21,0.45,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.68,4.04,D
32.00826,74.52977,341.86,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.12,5.37,D
32.01908,74.50496,340.27,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.82,7.4,D
32.02153,74.50623,338.69,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.92,6.6,D
32.06118,74.78541,342.11,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.78,8.08,D
32.03606,74.59068,351.17,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.09,20.53,D
32.01507,74.42993,349.87,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.59,6.78,D
32.09814,75.04793,340.46,0.44,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.04,6.09,D
32.05004,74.6712,345.52,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.15,9.17,D
32.05059,74.64797,337.14,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.37,3.66,D
32.04123,74.57595,339.38,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.16,4.51,D
32.04469,74.57533,345.99,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.07,4.51,D
32.04868,74.55165,341.38,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.59,9.37,D
32.0481,74.54718,340.38,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.71,7.44,D
32.05801,74.59592,337.95,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.49,4.41,D
32.1006,74.73174,341.2,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.72,8.18,D
32.07043,74.50191,337.21,0.42,0.38,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307.41,3.77,D
32.10408,74.73112,340.7,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.9,7.22,D
32.10349,74.72657,341.81,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.8,7.22,D
32.08689,74.59991,336.26,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.39,3,D
32.06975,74.47006,338.16,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.45,4.75,D
32.0673,74.42496,335.88,0.42,0.38,2026-06-02,0818,N20,VIIRS,l,2.0NRT,306.27,4.44,D
32.07881,74.43196,335.08,0.42,0.38,2026-06-02,0818,N20,VIIRS,l,2.0NRT,305.28,2.55,D
32.11413,74.61806,340.12,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.33,3.55,D
32.11843,74.54362,340.61,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.12,9.06,D
32.20928,74.54685,339.82,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.29,4.62,D
32.25874,74.73283,348.66,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.83,11.16,D
32.26223,74.73221,341.72,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.5,6.04,D
32.33565,74.73895,338.62,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.97,4.92,D
32.27268,74.05556,337.99,0.41,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.17,1.81,D
32.33072,74.40638,334.72,0.42,0.38,2026-06-02,0818,N20,VIIRS,l,2.0NRT,304.93,2.59,D
32.34631,74.45525,341.96,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.94,21.46,D
32.34977,74.45461,350.64,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.91,11.13,D
32.35323,74.45399,344.03,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.14,11.13,D
28.49007,77.48608,338.5,0.52,0.41,2026-06-02,0818,N20,VIIRS,n,2.0NRT,300.7,5.75,D
29.34592,76.92525,340.67,0.5,0.41,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.14,13.43,D
29.34531,76.92015,337.95,0.5,0.41,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.01,12.12,D
32.04932,74.58369,336.43,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.6,2.86,D
29.42109,76.2994,342.09,0.47,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.13,16.32,D
29.46403,75.54375,340.39,0.44,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.43,5.33,D
29.85823,75.80785,339.28,0.45,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.48,4.87,D
30.1337,76.10413,340.9,0.47,0.39,2026-06-02,0818,N20,VIIRS,l,2.0NRT,311.16,5.87,D
30.25116,76.21069,341.25,0.47,0.4,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.39,2.51,D
30.29159,76.4465,337.67,0.48,0.4,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307.86,2.51,D
30.3089,76.01494,344.63,0.46,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.92,8.81,D
30.18207,74.50868,338.96,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.98,6.72,D
30.50306,76.56689,334.98,0.49,0.4,2026-06-02,0818,N20,VIIRS,l,2.0NRT,305.48,2.54,D
30.3316,75.18076,348.5,0.43,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.1,11.87,D
30.24817,74.12361,340.39,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,310.81,4.95,D
30.30733,74.50468,342.98,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,313.02,7.65,D
30.30675,74.50043,341.88,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,312.31,7.65,D
30.56017,76.21194,336.96,0.48,0.4,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.86,2.68,D
30.39994,74.11327,340.3,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.13,4.65,D
30.39203,73.71699,339.46,0.39,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.14,4.52,D
30.39448,73.71744,343.63,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.6,5.93,D
30.40275,73.70329,342.21,0.39,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.89,3.7,D
30.40218,73.6992,337.55,0.39,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,310.27,3.7,D
30.38539,73.58106,336.83,0.39,0.36,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.48,4.83,D
30.40609,73.70265,342.74,0.39,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.77,5.34,D
30.41929,73.675,345.91,0.39,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.88,18.01,D
30.42263,73.67437,343.25,0.39,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.18,5.86,D
30.46075,73.55834,339.28,0.39,0.36,2026-06-02,0818,N20,VIIRS,l,2.0NRT,310.14,17.58,D
30.57073,74.00574,340.56,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.3,11.53,D
30.57117,73.76382,331.77,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,306.25,1.84,D
30.58294,73.77425,341.12,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.83,5.36,D
30.57753,73.71204,338.33,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.59,2.85,D
30.57694,73.70793,332.36,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307,2.85,D
30.64277,74.15099,344.13,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,313.03,6.74,D
30.57608,73.51099,338.43,0.39,0.36,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.79,3.95,D
30.66352,73.94254,335.45,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,309.18,3.45,D
30.62705,73.6825,333.58,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.09,3.97,D
30.66688,73.94191,344.46,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.82,3.45,D
30.67835,73.99956,335.56,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,304.25,1.92,D
30.64185,73.73874,340.38,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,311.57,10.29,D
30.71338,74.17787,343.54,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,314.39,9.67,D
30.65928,73.76501,347.46,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.13,6.77,D
30.69451,73.86861,340.45,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,310.47,8.98,D
30.69494,73.84728,337.33,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307.93,2.65,D
30.66723,73.53205,338.59,0.39,0.36,2026-06-02,0818,N20,VIIRS,l,2.0NRT,311.39,3.49,D
30.69716,73.6692,345.1,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.99,8.18,D
30.68446,73.53294,348.7,0.39,0.36,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.93,5.5,D
30.74238,73.91499,334.16,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,305.78,2.41,D
30.74632,73.91852,336,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,306.68,2.41,D
31.00738,75.8246,339.95,0.46,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.03,6.03,D
30.75495,73.87067,332.5,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,305.79,1.36,D
30.78191,74.01521,335.25,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307.28,5.33,D
30.83036,74.16566,340.85,0.41,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.86,2.62,D
31.06728,75.71633,338.68,0.46,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.93,3.73,D
30.86946,74.19748,335.47,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307.27,2.99,D
30.82231,73.81119,339.44,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.18,3.34,D
30.83983,73.83768,338.96,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.74,2.27,D
30.88396,74.01885,343.35,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.3,10.03,D
30.81502,73.52618,338.83,0.39,0.36,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.94,2.5,D
30.88733,74.01822,341.45,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.98,10.03,D
31.11302,75.56993,340.93,0.45,0.39,2026-06-02,0818,N20,VIIRS,l,2.0NRT,311.77,8,D
30.92803,74.06236,338.3,0.4,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,308.43,4.91,D
31.35089,77.37639,331.24,0.55,0.43,2026-06-02,0818,N20,VIIRS,n,2.0NRT,297.95,2.52,D
30.9545,74.17873,337.33,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,307.74,2.14,D
31.10763,75.13448,340.55,0.44,0.38,2026-06-02,0818,N20,VIIRS,l,2.0NRT,312.9,5.62,D
31.25126,76.23567,333.82,0.48,0.4,2026-06-02,0818,N20,VIIRS,l,2.0NRT,305.01,2.81,D
31.04423,74.27213,343.15,0.41,0.37,2026-06-02,0818,N20,VIIRS,l,2.0NRT,314.62,6.99,D
31.36195,75.71702,338.12,0.46,0.39,2026-06-02,0818,N20,VIIRS,n,2.0NRT,306.84,7.58,D
31.3762,75.28988,339.16,0.44,0.39,2026-06-02,0818,N20,VIIRS,l,2.0NRT,309.47,6.02,D
31.18869,73.82178,349.4,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.66,10.8,D
31.52308,76.24557,338.47,0.49,0.4,2026-06-02,0818,N20,VIIRS,n,2.0NRT,307.78,5.48,D
31.40835,74.59126,340.75,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,310.58,4.54,D
31.34051,74.0105,340.87,0.41,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.2,7.3,D
31.62931,73.79765,344.71,0.4,0.37,2026-06-02,0818,N20,VIIRS,n,2.0NRT,308.44,5.16,D
31.73511,74.4223,337.35,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,305.25,3.78,D
31.79605,74.58807,342.89,0.42,0.38,2026-06-02,0818,N20,VIIRS,n,2.0NRT,309.49,7.37,D
31.26359,77.36919,306.73,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,288.21,0.71,N
31.32883,76.89616,307.31,0.38,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,292.34,1.03,N
30.93399,76.91525,305.69,0.38,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,292.3,0.68,N
30.90958,76.79082,303.94,0.38,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,293.13,0.35,N
30.84646,75.92138,306.84,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,295.75,1.08,N
29.65078,77.09993,320.45,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,293,1.07,N
29.64749,77.09923,306.41,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,292.91,0.75,N
28.85233,77.14497,305.33,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,294.18,0.6,N
28.79601,77.07359,319.73,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,296.96,2.32,N
28.74451,76.92928,305.36,0.39,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,295,1.08,N
31.72706,76.81098,310.6,0.38,0.36,2026-06-02,2042,N20,VIIRS,n,2.0NRT,290.62,1.07,N
27.66721,76.13132,315.49,0.38,0.36,2026-06-02,2044,N20,VIIRS,n,2.0NRT,296.96,2.55,N
32.06824,74.63264,341.37,0.41,0.37,2026-06-03,0758,N20,VIIRS,l,2.0NRT,313.48,2.23,D
31.27087,77.28134,334.79,0.39,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,303.61,4.33,D
30.54029,77.01639,335.09,0.38,0.36,2026-06-03,0801,N20,VIIRS,l,2.0NRT,308.25,2.49,D
30.54358,77.01572,347.19,0.38,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,308.18,4.45,D
30.91802,76.99424,331.38,0.38,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,298.81,3.4,D
30.92191,76.99755,333.69,0.38,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,298.58,3.61,D
30.9213,76.99358,336.15,0.38,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,300.44,3.61,D
30.41399,73.60155,350.74,0.46,0.39,2026-06-03,0801,N20,VIIRS,l,2.0NRT,314.78,35.53,D
30.74561,73.7013,334.56,0.45,0.39,2026-06-03,0801,N20,VIIRS,l,2.0NRT,307.67,4.62,D
31.43607,76.71211,336.67,0.38,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,305.68,2.61,D
31.62,76.62442,336.07,0.38,0.36,2026-06-03,0801,N20,VIIRS,n,2.0NRT,303.93,4.07,D
31.808,74.10224,338.66,0.42,0.38,2026-06-03,0801,N20,VIIRS,l,2.0NRT,308.82,2.13,D
31.85711,74.2653,347.82,0.42,0.37,2026-06-03,0801,N20,VIIRS,n,2.0NRT,310.16,7.49,D
31.49016,76.3785,309.05,0.56,0.43,2026-06-03,2021,N20,VIIRS,n,2.0NRT,293.67,2.33,N
31.25915,76.92437,301.35,0.52,0.41,2026-06-03,2021,N20,VIIRS,n,2.0NRT,290.04,1.03,N
32.33897,76.85807,296.42,0.54,0.42,2026-06-03,2021,N20,VIIRS,n,2.0NRT,280.81,1.34,N
32.29731,74.31475,307.33,0.49,0.49,2026-06-03,2021,N20,VIIRS,n,2.0NRT,295.74,1.59,N
31.8894,76.33198,304.77,0.56,0.43,2026-06-03,2021,N20,VIIRS,n,2.0NRT,291.55,0.89,N
