latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.49775,74.94357,345.44,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,298.82,5.27,D
32.49529,74.90079,331.65,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.37,6.22,D
32.49498,74.89547,330.37,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,298.92,2.64,D
32.48852,74.78447,344.17,0.48,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.23,6.92,D
32.47589,74.98535,333.47,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,298.07,1.51,D
32.4724,74.91545,353.06,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.81,6.34,D
32.48201,74.98491,331.27,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,296.78,1.51,D
32.47876,74.92036,331.41,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.67,6.34,D
32.48957,74.89278,340.94,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.66,8.16,D
32.49814,74.9405,331.06,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,297.08,2.17,D
32.49014,74.78654,339.69,0.48,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,298.33,5.91,D
32.48986,74.78128,332.24,0.48,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.02,4.79,D
32.49619,74.78614,345.84,0.48,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,296.82,5.91,D
32.49591,74.78088,334.84,0.48,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,298.15,4.79,D
32.47824,74.92341,332.14,0.49,0.65,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,300.33,5.77,D
30.33357,75.02172,336.64,0.48,0.64,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,300.62,3.38,D
30.31209,74.58297,337.8,0.45,0.63,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,297.97,2.94,D
30.27266,73.90968,335.13,0.41,0.6,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,298.14,2.17,D
30.25457,73.65433,340.59,0.39,0.6,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,296.65,4.17,D
30.38788,75.63068,341.05,0.52,0.67,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,299.69,4.8,D
30.38615,75.49299,331.86,0.51,0.66,2026-05-03,0902,SNPP,SNPP,n,2.0NRT,300.12,2.26,D
30.37247,74.96792,367,0.47,0.64,2026-05-03,0902,SNPP,SNPP,h,2.0NRT,302.81,14.06,D
30.10897,75.14906,344.06,0.53,0.5,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,290.32,30.07,N
30.10776,75.15446,313.52,0.53,0.5,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,285.14,9.18,N
30.10443,75.14771,345,0.53,0.5,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,295.25,30.07,N
30.10564,75.14232,303.54,0.53,0.5,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,287.86,30.07,N
30.10323,75.15311,319.96,0.53,0.5,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,287.14,9.18,N
29.54271,74.22822,312.2,0.48,0.48,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,292.81,1.24,N
30.11349,75.15041,298.31,0.53,0.5,2026-05-03,2125,SNPP,SNPP,n,2.0NRT,279.51,1.91,N
31.04778,76.11831,342.77,0.76,0.77,2026-05-04,0701,SNPP,SNPP,n,2.0NRT,289.84,11.33,D
31.04411,76.11986,346.39,0.76,0.77,2026-05-04,0701,SNPP,SNPP,n,2.0NRT,290.26,7.24,D
30.20479,76.24956,328.68,0.79,0.78,2026-05-04,0701,SNPP,SNPP,n,2.0NRT,290.77,3.05,D
28.96346,76.71944,328.92,0.8,0.78,2026-05-04,0701,SNPP,SNPP,n,2.0NRT,292.89,6.45,D
32.15265,75.44883,344.63,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.56,4.47,D
32.05639,74.39987,339.5,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.53,9.87,D
32.02097,73.99157,331.78,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.68,1.76,D
32.01186,73.85679,335.16,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.8,2.71,D
31.9947,73.60351,339.52,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.2,3.95,D
32.04108,73.88666,331.04,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.77,2.46,D
32.06996,74.12859,344.6,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.6,5.87,D
32.05763,74.00635,356.67,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.36,18.04,D
32.05714,74.00151,339.75,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.31,6.77,D
32.19954,75.43743,333.27,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.43,4.86,D
30.53793,74.16302,338.82,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.87,3.67,D
31.38816,74.76909,340.04,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.59,5.31,D
31.35773,74.46171,339.23,0.47,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.21,4.02,D
31.31291,73.9381,330.76,0.44,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,300.88,2.62,D
31.38066,74.55598,342.33,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.89,7.17,D
31.38594,74.7774,344.44,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.3,3.4,D
31.38547,74.77214,336.2,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.33,3.4,D
31.37643,74.67316,337.21,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.45,2.61,D
31.3566,74.45904,330.64,0.47,0.48,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,301.26,2.7,D
31.40487,74.93606,335.23,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.69,2.01,D
31.39237,74.79786,343.13,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.94,9.77,D
31.38998,74.77158,339.9,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.28,3.4,D
31.3316,74.14864,332.82,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.19,1.57,D
31.31133,73.93985,333.53,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.63,1.74,D
31.3789,74.5534,347.28,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.39,7.59,D
31.38732,74.54717,330.16,0.48,0.48,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,301.32,1.86,D
31.29734,73.5851,339.04,0.42,0.45,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.17,3.06,D
31.40754,74.57035,336.32,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.89,3.77,D
31.47388,75.23806,332.33,0.53,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,297.68,4.2,D
31.47247,75.17055,339.93,0.52,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.77,2.32,D
31.35465,73.93874,346.24,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.25,5.33,D
31.35894,73.93816,340.84,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.41,4.06,D
31.33277,73.55757,330.46,0.42,0.45,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,303.46,3.51,D
31.47575,74.95447,330.01,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.82,2.6,D
31.35429,73.7235,330.44,0.43,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,303.68,1.93,D
31.50485,75.16662,331.8,0.52,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,297.99,2.43,D
31.48894,74.94739,353.1,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.6,12.35,D
31.35235,73.582,335.11,0.42,0.45,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.05,2.26,D
31.50738,75.09368,341.4,0.52,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.45,4.49,D
31.35654,73.58143,344.02,0.42,0.45,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,305.14,5.36,D
31.40513,73.92246,344,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.93,3.34,D
31.49015,74.72189,335.55,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.73,2.36,D
31.57818,75.55035,336.56,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.59,8.82,D
31.57764,75.54449,346.5,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.31,8.82,D
31.53068,74.99695,331.83,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.09,1.66,D
31.51037,74.78842,352.95,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.2,12.8,D
31.50985,74.78315,346.28,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.51,6.06,D
31.4916,74.72396,334.84,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.44,3.55,D
31.57837,75.54787,351.7,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.09,12.31,D
31.57787,75.54199,338.39,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.27,9.72,D
31.51138,74.79062,336.06,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.87,4.52,D
31.51089,74.78532,356.48,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.71,10.82,D
31.45313,73.81815,335.51,0.44,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,305.94,4.08,D
31.5928,75.22673,346.35,0.53,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.28,5.55,D
31.54919,74.5647,341.08,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.66,5.44,D
31.5041,74.02056,343.25,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.19,6.77,D
31.48711,73.72955,340.91,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.04,3.02,D
31.67639,75.57215,340.04,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.77,6.75,D
31.50185,73.78811,342.67,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.33,4.77,D
31.54307,74.05894,330.33,0.45,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,302.12,2.39,D
31.67698,75.57166,340.92,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.89,5.3,D
31.54345,74.04736,332.26,0.45,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,303.21,2.78,D
31.69769,75.53345,343.62,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,296.39,3.82,D
31.5631,74.06904,343.42,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.08,7.98,D
31.70244,75.53291,340.48,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,293.35,2.17,D
31.56742,74.06845,343.48,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.17,7.93,D
31.55709,73.96352,332.98,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.56,2.61,D
31.71551,75.57312,331.7,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,296.57,2.22,D
31.54417,73.74763,338.19,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.76,1.77,D
31.66554,74.96,337.71,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.47,4.96,D
31.64777,74.71903,338.17,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.5,3.22,D
31.55595,73.77874,338.35,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.25,5.22,D
31.65129,74.70796,336.33,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.54,3.37,D
31.55974,73.77354,342.52,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.42,6.68,D
31.70619,74.90026,336.21,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.16,7.04,D
31.67423,74.56827,343.35,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.37,4.38,D
31.69526,74.64427,342.92,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.39,7.09,D
31.73067,74.96302,334.89,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.6,6.67,D
31.73015,74.95758,352.82,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.45,12.64,D
31.73473,74.95702,356.83,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,298.71,23.57,D
31.6965,74.64099,341.88,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.69,2.48,D
31.70148,74.64565,339.88,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.63,5.4,D
31.73442,74.95965,351.65,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.05,29.58,D
31.73394,74.9542,337.14,0.51,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,297.33,29.58,D
31.64956,74.00069,339.27,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.01,2.31,D
31.7416,74.78446,331.78,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.82,5.68,D
31.74111,74.77914,344.93,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.97,5.68,D
31.63625,73.60635,332.13,0.43,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,302.52,3,D
31.76129,74.74977,339.66,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.61,3.62,D
31.67279,73.83944,343.21,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.51,5.53,D
31.73968,74.42738,342.65,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.17,3.72,D
31.72942,74.32172,356.92,0.47,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.58,13.48,D
31.76091,74.60126,334.59,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.51,1.63,D
31.83908,74.58895,338.35,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.23,3.68,D
31.84748,74.63013,347.52,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.8,6.3,D
31.77788,73.82232,336.69,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.01,1.11,D
31.79927,73.99242,332.04,0.45,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,302.1,2.36,D
31.79879,73.98763,336.07,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.75,2.36,D
31.83401,74.30046,332.66,0.47,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.35,1.94,D
31.81319,74.08842,347.92,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.29,11.86,D
31.80456,73.95779,340.67,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.63,5.5,D
31.87696,74.65292,335.99,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.32,2.9,D
31.80886,73.91376,330.49,0.45,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,301.44,1.91,D
31.96732,75.47987,342.7,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.78,10.21,D
31.99601,75.74915,335.46,0.57,0.52,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.07,2.59,D
31.85398,74.1872,354.95,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.16,10.96,D
31.81665,73.69449,331.89,0.43,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,304.57,1.95,D
31.87199,74.18987,330.96,0.46,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,303.58,3.28,D
31.87687,74.19424,331.84,0.46,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,302.19,5.85,D
31.864,74.20232,335.64,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.13,3.26,D
31.88107,74.19508,336.1,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.36,2.75,D
31.91585,74.51813,331.45,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.65,1.7,D
31.88888,74.18403,330.06,0.46,0.47,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,302.06,2.94,D
31.83216,73.60471,346.96,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.96,5.43,D
31.85485,73.78915,346.56,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.94,10.16,D
31.90049,74.21257,350.68,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.35,6.24,D
31.88251,74.02647,335.11,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.65,2.57,D
31.87321,73.88698,342.96,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.53,5.76,D
31.87751,73.8864,343.18,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.97,7.78,D
31.87704,73.88165,342.04,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.77,7.78,D
31.8747,73.85798,334.59,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.37,3.13,D
31.84953,73.60695,336.88,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.61,2.58,D
31.87852,73.85267,333.33,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.21,3.13,D
31.91372,74.16576,335.66,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.59,2.96,D
31.89653,73.99036,339.46,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.35,1.93,D
31.89516,73.93225,352.17,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.83,9.05,D
31.90376,73.97478,342.01,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.76,4.24,D
31.92733,74.16895,338.13,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.52,2.64,D
32.04032,75.32657,337.89,0.54,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.19,2.98,D
31.92011,74.05093,336.96,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.39,4.24,D
31.88481,73.70012,331.88,0.43,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,304.55,2.88,D
31.91338,73.9395,333.38,0.45,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.26,2.37,D
31.8938,73.74598,337.79,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.35,2.61,D
31.98094,74.5835,342.88,0.49,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.45,7.14,D
32.05547,75.33652,343.5,0.54,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.65,5.1,D
32.09776,75.7044,345.34,0.57,0.52,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.47,10.31,D
32.06698,75.35866,345.75,0.54,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.63,10.81,D
31.89131,73.55498,335.4,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.64,2.28,D
32.07539,75.39893,344.32,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.26,7.09,D
31.92333,73.82272,331.36,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.89,1.29,D
32.10405,75.55717,335.9,0.56,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.65,2.89,D
31.9294,73.75536,338.43,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.31,2.8,D
31.92687,73.68969,343.79,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.89,3.26,D
32.10181,75.70384,343.82,0.57,0.52,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.37,11.06,D
32.07661,75.39835,342.83,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.84,4,D
32.07053,75.26997,334.92,0.54,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.18,2.18,D
31.92616,73.69242,338.56,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.15,3.77,D
32.10423,75.55682,335.69,0.56,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.49,7.38,D
31.94337,73.77994,331.28,0.44,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,302.1,2.58,D
31.93148,73.65887,332.16,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.19,3.58,D
31.99486,74.22381,336.32,0.47,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.45,3.24,D
32.11693,75.42325,345.08,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.15,8.06,D
31.96959,73.73839,342.72,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.09,7.08,D
32.13368,75.45105,337.09,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.98,3.8,D
32.14509,75.52763,342.57,0.56,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.9,5.71,D
32.02805,74.24477,332.71,0.47,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.83,2.78,D
32.02473,74.16453,337.74,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.67,2.83,D
32.05195,74.40044,343.74,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.8,9.87,D
32.05146,74.39532,339.67,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.57,8.65,D
30.52664,74.66665,342.42,0.47,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.03,3.77,D
30.44815,73.91309,347.29,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,308.22,7.56,D
30.63502,75.73087,342.35,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,299.84,8.8,D
30.61665,75.53624,338.29,0.53,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.62,2.34,D
30.53209,74.67609,345.56,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.95,6,D
30.4673,74.01171,341.75,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.13,2.92,D
30.57974,75.06029,333.07,0.5,0.49,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,305.05,3.17,D
30.57921,75.05502,338.7,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.45,3.22,D
30.52117,74.48248,341.37,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.2,3.72,D
30.6263,75.72996,337.73,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.51,7.48,D
30.6183,75.63754,346.54,0.54,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.56,10.78,D
30.53116,74.67854,335.53,0.48,0.48,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,305.81,2.87,D
30.53069,74.67353,335.99,0.48,0.48,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,305.67,2.87,D
30.63155,75.73521,345.68,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,305.05,17.22,D
30.63105,75.72939,335.17,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.87,17.22,D
30.63004,75.71778,335.35,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.88,3.89,D
30.6185,75.58551,335.34,0.54,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.02,2.79,D
30.60953,75.48374,341.62,0.53,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,303.31,4.44,D
30.52152,74.48449,343.4,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,305.84,3.01,D
30.57979,75.05245,337.79,0.5,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,304.41,4.78,D
30.48021,73.97903,351.5,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,307.62,6.01,D
30.50119,74.14429,342.9,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,307.66,4.8,D
30.67393,75.89069,342.33,0.56,0.52,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.67,8.09,D
30.54488,74.49631,344.36,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,308.51,4.49,D
30.50697,74.11525,348.51,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,306.93,3.59,D
30.5065,74.1106,336.44,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,305.59,3.59,D
30.51601,74.11874,333,0.44,0.46,2026-05-04,0841,SNPP,SNPP,l,2.0NRT,305.91,2.09,D
30.67525,75.74184,340.69,0.55,0.51,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.82,1.81,D
30.50243,73.94374,345.39,0.43,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,307.82,5.64,D
30.65675,75.43282,336.35,0.53,0.5,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.38,4.34,D
30.5194,74.02472,351.58,0.44,0.46,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,305.89,7.93,D
30.55715,74.35246,338.35,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,307.47,3.61,D
27.69575,77.45779,344.53,0.32,0.55,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,301.9,2.78,D
27.70624,77.46004,336.19,0.32,0.55,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,302.22,2.12,D
27.9011,75.42132,335.87,0.49,0.49,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,300.19,1.96,D
29.59011,74.57848,349.78,0.46,0.47,2026-05-04,0841,SNPP,SNPP,n,2.0NRT,308.22,10.64,D
