valid_time,u100,v100,u10,v10,tp,latitude,longitude
2024-08-14 13:00:00,-2.148346,1.5328369,-1.1199799,0.87438965,6.866455e-05,28.5,77.25
2024-08-14 14:00:00,-1.5749054,1.5410004,-0.61013794,0.6954498,2.3841858e-06,28.5,77.25
2024-08-14 15:00:00,-1.5218048,1.1681671,-0.98417664,0.68156433,1.2874603e-05,28.5,77.25
2024-08-14 16:00:00,-2.0517883,1.0864105,-0.8938141,0.325943,6.198883e-06,28.5,77.25
2024-08-14 17:00:00,-2.1704712,1.2318573,-1.2155762,0.5990143,0.0,28.5,77.25
2024-08-14 18:00:00,-2.0201874,0.6760254,-1.2275238,-0.18132019,0.0,28.5,77.25
2024-08-14 19:00:00,-4.0277405,0.16291809,-2.120346,-0.39953613,1.9073486e-06,28.5,77.25
2024-08-14 20:00:00,-4.936325,0.08570862,-2.50531,-0.32481384,0.0,28.5,77.25
2024-08-14 21:00:00,-4.994232,0.2880249,-2.6566315,-0.20436096,0.0,28.5,77.25
2024-08-14 22:00:00,-3.5023804,0.13208008,-1.6380615,-0.121520996,7.1525574e-05,28.5,77.25
2024-08-14 23:00:00,-4.3035583,0.07066345,-2.4016876,-0.28334045,0.00089263916,28.5,77.25
2024-08-15 00:00:00,-4.76033,0.19433594,-2.7787628,-0.0819397,0.0009889603,28.5,77.25
2024-08-15 01:00:00,-4.5133057,0.9322815,-2.6916962,0.38134766,5.722046e-06,28.5,77.25
2024-08-15 02:00:00,-4.853119,0.97798157,-3.1915436,0.2654724,1.9073486e-06,28.5,77.25
2024-08-15 03:00:00,-4.672516,1.4412079,-3.490921,1.0415039,9.059906e-05,28.5,77.25
2024-08-15 04:00:00,-4.360138,1.8345947,-3.3526611,1.3834229,0.0001373291,28.5,77.25
2024-08-15 05:00:00,-4.1486816,1.7342377,-3.2434845,1.3215942,0.0002002716,28.5,77.25
2024-08-15 06:00:00,-4.123352,1.1711273,-3.2216492,0.88352966,0.00014448166,28.5,77.25
2024-08-15 07:00:00,-3.781372,0.6567383,-2.9578247,0.48236084,0.000101566315,28.5,77.25
2024-08-15 08:00:00,-3.5216064,0.47477722,-2.8115234,0.34924316,0.00014305115,28.5,77.25
2024-08-15 09:00:00,-3.4573517,0.16712952,-2.7551575,0.08526611,0.00010061264,28.5,77.25
2024-08-15 10:00:00,-2.4874268,0.5897217,-2.0016174,0.4394989,9.6321106e-05,28.5,77.25
2024-08-15 11:00:00,-2.1377258,0.035995483,-1.5304108,-0.01159668,6.151199e-05,28.5,77.25
2024-08-15 12:00:00,-2.1215515,-0.2808075,-1.4160004,-0.22224426,0.00011968613,28.5,77.25
2024-08-15 13:00:00,-2.6112976,0.7307892,-1.1911774,0.308136,0.00043153763,28.5,77.25
2024-08-15 14:00:00,-2.3642273,2.7200928,-0.8785248,1.2844086,2.002716e-05,28.5,77.25
2024-08-15 15:00:00,-1.7111816,3.2852478,-0.7557068,1.4632263,5.722046e-06,28.5,77.25
2024-08-15 16:00:00,-1.27034,2.8098602,-0.5135956,1.1373749,0.0,28.5,77.25
2024-08-15 17:00:00,-0.53829956,2.5262146,-0.18980408,1.0089417,0.0,28.5,77.25
2024-08-15 18:00:00,-0.56074524,1.5516357,-0.53234863,0.79229736,0.0,28.5,77.25
2024-08-15 19:00:00,-1.7745056,0.6646271,-0.9578552,-0.051742554,0.00011730194,28.5,77.25
2024-08-15 20:00:00,-3.9342651,0.26164246,-2.1704407,-0.15480042,0.00028324127,28.5,77.25
2024-08-15 21:00:00,-4.502182,0.9619293,-2.5932465,0.5130615,0.00037193298,28.5,77.25
2024-08-15 22:00:00,-3.8975372,0.6789093,-1.9042816,0.07156372,0.00033283234,28.5,77.25
2024-08-15 23:00:00,-4.5028687,0.05180359,-2.3670044,-0.31819153,7.247925e-05,28.5,77.25
2024-08-16 00:00:00,-5.396469,0.631073,-3.2318878,0.114852905,6.723404e-05,28.5,77.25
2024-08-16 01:00:00,-5.7288513,1.4014893,-3.348236,0.6392517,1.335144e-05,28.5,77.25
2024-08-16 02:00:00,-6.248886,2.6302185,-4.1308136,1.7407227,9.536743e-07,28.5,77.25
2024-08-16 03:00:00,-4.908371,2.9604034,-3.5392914,2.099762,9.536743e-07,28.5,77.25
2024-08-16 04:00:00,-4.132721,3.1340485,-3.1186523,2.33461,3.194809e-05,28.5,77.25
2024-08-16 05:00:00,-3.658432,3.4615479,-2.8090515,2.6369934,7.724762e-05,28.5,77.25
2024-08-16 06:00:00,-3.3352203,3.3601685,-2.619217,2.6106567,9.584427e-05,28.5,77.25
2024-08-16 07:00:00,-3.2447052,3.2412262,-2.557373,2.5467224,0.00019264221,28.5,77.25
2024-08-16 08:00:00,-3.5341492,3.7562714,-2.7379913,2.9148712,0.0001988411,28.5,77.25
2024-08-16 09:00:00,-2.6809998,3.4651337,-2.08049,2.4850311,0.00049209595,28.5,77.25
2024-08-16 10:00:00,-1.5151825,3.5330658,-1.2166748,2.7302246,0.0002412796,28.5,77.25
2024-08-16 11:00:00,-2.1166382,3.2972412,-1.6083832,2.4244537,0.0037207603,28.5,77.25
2024-08-16 12:00:00,-2.5984802,3.2680817,-1.7926483,2.1508179,0.005671501,28.5,77.25
2024-08-16 13:00:00,-2.6166382,3.1387634,-1.502121,1.3737946,0.00038957596,28.5,77.25
2024-08-16 14:00:00,-2.9044647,3.7507324,-1.6186218,1.6697693,5.531311e-05,28.5,77.25
2024-08-16 15:00:00,-3.0166626,3.578949,-1.7780914,1.4802399,1.2397766e-05,28.5,77.25
2024-08-16 16:00:00,-2.788681,3.9203186,-1.6855011,1.6976318,0.0,28.5,77.25
2024-08-16 17:00:00,-2.5352783,4.0286713,-1.6264801,1.7918701,0.0,28.5,77.25
2024-08-16 18:00:00,-1.5554504,4.5027924,-1.1258392,2.1203613,0.0,28.5,77.25
2024-08-16 19:00:00,-0.020858765,4.471695,-0.3773346,2.1776886,0.0,28.5,77.25
2024-08-16 20:00:00,1.2074432,3.9466705,0.16696167,2.0224152,0.0,28.5,77.25
2024-08-16 21:00:00,1.5041351,3.59906,0.22750854,1.8394165,0.0,28.5,77.25
2024-08-16 22:00:00,0.8782196,0.9219818,-0.2527008,0.8332825,0.000120162964,28.5,77.25
2024-08-16 23:00:00,2.4826813,-0.034973145,1.3453674,0.20960999,1.2397766e-05,28.5,77.25
2024-08-17 00:00:00,3.0661469,-0.54319763,1.5191498,0.007019043,0.0,28.5,77.25
2024-08-17 01:00:00,1.439209,0.3760376,0.28466797,0.8309784,0.0,28.5,77.25
2024-08-17 02:00:00,0.9678345,-0.50546265,0.52793884,-0.31025696,0.0,28.5,77.25
2024-08-17 03:00:00,0.84872437,-1.6416168,0.6693268,-1.3303528,1.9073486e-06,28.5,77.25
2024-08-17 04:00:00,0.22203064,-1.4633026,0.18528748,-1.1796417,9.536743e-06,28.5,77.25
2024-08-17 05:00:00,0.1734314,-1.2297058,0.16386414,-1.0248413,4.7683716e-06,28.5,77.25
2024-08-17 06:00:00,0.6576843,-0.45439148,0.5528412,-0.35733032,4.7683716e-06,28.5,77.25
2024-08-17 07:00:00,1.2046509,0.28199768,1.0118713,0.24406433,4.196167e-05,28.5,77.25
2024-08-17 08:00:00,2.092743,0.8039551,1.7089539,0.6763611,3.2901764e-05,28.5,77.25
2024-08-17 09:00:00,3.1156006,0.70248413,2.4878693,0.57229614,5.38826e-05,28.5,77.25
2024-08-17 10:00:00,3.7678528,-0.8321686,2.930954,-0.6600342,4.386902e-05,28.5,77.25
2024-08-17 11:00:00,3.1814117,-1.140152,2.4649658,-0.90011597,3.0040741e-05,28.5,77.25
2024-08-17 12:00:00,2.345337,-1.3922882,1.5697937,-1.0166321,3.8146973e-06,28.5,77.25
2024-08-17 13:00:00,2.124466,-2.3600311,0.9447632,-1.2041016,9.536743e-07,28.5,77.25
2024-08-17 14:00:00,2.277588,-3.231903,1.0102234,-1.4362488,0.0,28.5,77.25
2024-08-17 15:00:00,2.1568298,-3.122406,0.9721527,-1.1526031,0.0,28.5,77.25
2024-08-17 16:00:00,1.7888489,-2.4192047,0.9508972,-0.7693939,0.0,28.5,77.25
2024-08-17 17:00:00,2.0954132,-2.7133179,1.1941833,-0.92596436,0.0,28.5,77.25
2024-08-17 18:00:00,3.2742004,-2.7299957,1.8187714,-0.9450531,0.0,28.5,77.25
2024-08-17 19:00:00,3.6109009,-1.7687225,1.8187256,-0.4406891,9.536743e-07,28.5,77.25
2024-08-17 20:00:00,3.8714752,-0.6766815,1.934845,0.08782959,1.4305115e-06,28.5,77.25
2024-08-17 21:00:00,4.4253235,-0.20529175,2.189087,0.2579956,5.722046e-06,28.5,77.25
2024-08-17 22:00:00,4.140503,-1.4808044,2.0981598,-0.38824463,2.861023e-06,28.5,77.25
2024-08-17 23:00:00,4.4279175,-1.386261,2.2575989,-0.34243774,0.0,28.5,77.25
2024-08-18 00:00:00,4.425522,-1.3032227,2.1627808,-0.32817078,0.0,28.5,77.25
2024-08-18 01:00:00,4.336563,-0.8018341,2.2868042,-0.06655884,0.0,28.5,77.25
2024-08-18 02:00:00,3.997345,-0.78538513,2.7013092,-0.42546082,0.0,28.5,77.25
2024-08-18 03:00:00,3.6422424,-1.3262177,2.7611847,-0.9820099,9.536743e-07,28.5,77.25
2024-08-18 04:00:00,3.082779,-1.9493866,2.440033,-1.5213776,5.722046e-06,28.5,77.25
2024-08-18 05:00:00,2.8581848,-1.9315491,2.304947,-1.5343628,2.7656555e-05,28.5,77.25
2024-08-18 06:00:00,3.0299225,-1.3945007,2.458313,-1.1095276,5.197525e-05,28.5,77.25
2024-08-18 07:00:00,3.1963043,-1.1166229,2.5914764,-0.9017029,0.00017166138,28.5,77.25
2024-08-18 08:00:00,3.6480103,-1.6442871,2.9251099,-1.3170624,6.866455e-05,28.5,77.25
2024-08-18 09:00:00,3.862381,-2.65802,3.025711,-2.109314,0.0002465248,28.5,77.25
2024-08-18 10:00:00,3.941391,-2.335907,2.940155,-1.69133,0.0004696846,28.5,77.25
2024-08-18 11:00:00,2.718628,-1.8336182,2.0226288,-1.2997284,0.0014638901,28.5,77.25
2024-08-18 12:00:00,3.4797668,-1.9960175,2.242218,-1.1729431,0.00061655045,28.5,77.25
2024-08-18 13:00:00,3.4056396,-1.7812958,1.7318878,-0.7067871,4.7683716e-05,28.5,77.25
2024-08-18 14:00:00,3.6966553,-1.676712,1.7056122,-0.4013977,1.7166138e-05,28.5,77.25
2024-08-18 15:00:00,3.7220612,-1.5037689,1.6477509,-0.23460388,0.0,28.5,77.25
2024-08-18 16:00:00,3.2297516,-0.707901,1.3241577,0.2774353,0.0,28.5,77.25
2024-08-18 17:00:00,2.8863983,-0.29994202,1.0388489,0.41218567,0.0,28.5,77.25
2024-08-18 18:00:00,2.4263916,-0.10902405,0.79359436,0.46998596,7.8201294e-05,28.5,77.25
2024-08-18 19:00:00,2.5917053,0.2645874,0.9232025,0.64694214,0.0,28.5,77.25
2024-08-18 20:00:00,3.4186554,0.61901855,1.4443359,0.7711029,0.0,28.5,77.25
2024-08-18 21:00:00,3.7880096,0.6387329,1.5455322,0.6425781,0.0,28.5,77.25
2024-08-18 22:00:00,3.7380524,-0.245224,1.5001373,-0.08924866,0.0,28.5,77.25
2024-08-18 23:00:00,3.3673859,-0.4043579,1.3729706,0.06411743,0.0,28.5,77.25
2024-08-19 00:00:00,3.179947,-0.4285431,1.3500366,0.13101196,0.0,28.5,77.25
2024-08-19 01:00:00,3.7328033,-1.1320801,2.1923523,-0.37651062,0.0,28.5,77.25
2024-08-19 02:00:00,4.297104,-1.4141693,2.5852203,-0.5246887,0.0,28.5,77.25
2024-08-19 03:00:00,3.7510986,-1.1969299,2.7608032,-0.7675781,0.0,28.5,77.25
2024-08-19 04:00:00,3.6480103,-1.2982483,2.8274994,-0.9315491,3.8146973e-06,28.5,77.25
2024-08-19 05:00:00,3.4766083,-1.815918,2.7315674,-1.3808899,0.0001335144,28.5,77.25
2024-08-19 06:00:00,3.296585,-1.9583435,2.6221466,-1.5142822,7.1525574e-05,28.5,77.25
2024-08-19 07:00:00,3.4423523,-1.8130951,2.7242737,-1.3918457,8.583069e-05,28.5,77.25
2024-08-19 08:00:00,3.6698914,-1.5332336,2.8697815,-1.1353302,9.6321106e-05,28.5,77.25
2024-08-19 09:00:00,3.912323,-1.296341,3.0339966,-0.9593048,9.584427e-05,28.5,77.25
2024-08-19 10:00:00,4.850281,-2.9463654,3.6460419,-2.195755,0.00010681152,28.5,77.25
2024-08-19 11:00:00,3.6541595,-2.2261505,2.7388,-1.603653,0.00024604797,28.5,77.25
2024-08-19 12:00:00,4.252121,-2.1792145,2.638382,-1.4539795,0.0010175705,28.5,77.25
2024-08-19 13:00:00,3.7803192,-2.6269073,2.2325592,-1.3957977,3.528595e-05,28.5,77.25
2024-08-19 14:00:00,3.1563568,-0.79833984,1.3890686,0.062072754,1.9073486e-05,28.5,77.25
2024-08-19 15:00:00,3.1424408,0.14390564,1.3038635,0.5207367,2.3841858e-06,28.5,77.25
2024-08-19 16:00:00,3.15625,0.45835876,1.2396698,0.6413727,8.773804e-05,28.5,77.25
2024-08-19 17:00:00,3.3921661,1.0993042,1.4341278,0.9539337,0.0004477501,28.5,77.25
2024-08-19 18:00:00,3.6949615,1.5381012,1.5888214,1.0495758,0.0007300377,28.5,77.25
2024-08-19 19:00:00,4.0342712,1.5015869,1.7611237,0.8872223,0.0,28.5,77.25
2024-08-19 20:00:00,4.0102386,1.042984,1.7526093,0.614624,0.0,28.5,77.25
2024-08-19 21:00:00,3.7628632,0.6504059,1.519455,0.39143372,0.0,28.5,77.25
2024-08-19 22:00:00,1.4438324,1.2024536,0.098464966,0.7129669,2.861023e-05,28.5,77.25
2024-08-19 23:00:00,1.166153,0.87646484,-0.016067505,0.7424774,0.00026845932,28.5,77.25
2024-08-20 00:00:00,1.328659,0.667984,0.036575317,0.4658203,0.0003862381,28.5,77.25
2024-08-20 01:00:00,1.7014008,0.1875,0.77989197,0.022003174,0.00012731552,28.5,77.25
2024-08-20 02:00:00,0.968277,-0.58558655,0.17807007,-0.45617676,6.198883e-06,28.5,77.25
2024-08-20 03:00:00,0.4653473,-0.52848816,0.29011536,-0.4389038,2.0503998e-05,28.5,77.25
2024-08-20 04:00:00,0.5049591,-0.5876465,0.37168884,-0.4912262,9.9658966e-05,28.5,77.25
2024-08-20 05:00:00,0.8741913,-0.34965515,0.7064667,-0.2932129,0.0001578331,28.5,77.25
2024-08-20 06:00:00,1.3045044,-0.25737,1.0686646,-0.19812012,0.00018596649,28.5,77.25
2024-08-20 07:00:00,1.8120422,0.026138306,1.4889984,0.048614502,0.00044870377,28.5,77.25
2024-08-20 08:00:00,2.2143402,0.11621094,1.7756348,0.12861633,0.0058841705,28.5,77.25
2024-08-20 09:00:00,2.6394653,0.0605011,2.0992584,0.075531006,0.004579544,28.5,77.25
2024-08-20 10:00:00,2.3840485,-1.5591888,1.5465393,-0.9078522,0.00020837784,28.5,77.25
2024-08-20 11:00:00,0.09094238,-0.99082947,-0.02859497,-0.75764465,0.00012636185,28.5,77.25
2024-08-20 12:00:00,-0.39666748,0.26423645,-0.3774414,0.25390625,2.9087067e-05,28.5,77.25
2024-08-20 13:00:00,-0.36553955,1.8283081,-0.17810059,0.8820343,1.7642975e-05,28.5,77.25
2024-08-20 14:00:00,-0.09140015,3.7473755,-0.170928,1.7160645,9.536743e-06,28.5,77.25
2024-08-20 15:00:00,0.36236572,4.090271,0.06239319,1.8815613,8.583069e-06,28.5,77.25
2024-08-20 16:00:00,1.0055847,4.4936066,0.34973145,2.172348,0.0007805824,28.5,77.25
2024-08-20 17:00:00,1.3242035,4.4769287,0.44953918,2.13562,0.002790451,28.5,77.25
2024-08-20 18:00:00,1.520752,3.9250183,0.49002075,1.822815,0.0027132034,28.5,77.25
2024-08-20 19:00:00,2.037033,3.162033,0.68081665,1.3974457,0.0,28.5,77.25
2024-08-20 20:00:00,2.1513214,2.4054565,0.6039429,1.077179,9.536743e-07,28.5,77.25
2024-08-20 21:00:00,1.9965973,2.317215,0.39845276,1.1345215,0.00020599365,28.5,77.25
2024-08-20 22:00:00,0.9510956,1.443039,-0.14985657,1.0426941,0.0016298294,28.5,77.25
2024-08-20 23:00:00,0.6439667,1.3983765,-0.3356018,0.67471313,0.0022583008,28.5,77.25
2024-08-21 00:00:00,0.52445984,0.75834656,-0.49595642,0.37828064,0.0016202927,28.5,77.25
2024-08-21 01:00:00,0.6956482,0.76594543,-0.40834045,0.626297,0.00037765503,28.5,77.25
2024-08-21 02:00:00,0.4434967,1.0014496,-0.14645386,0.775589,1.04904175e-05,28.5,77.25
2024-08-21 03:00:00,0.4482422,0.40150452,0.28829956,0.36564636,0.0,28.5,77.25
2024-08-21 04:00:00,0.45030212,-0.2184906,0.34858704,-0.15287781,4.7683716e-07,28.5,77.25
2024-08-21 05:00:00,0.28564453,-0.2505188,0.2204895,-0.19520569,2.3841858e-05,28.5,77.25
2024-08-21 06:00:00,0.113464355,0.067337036,0.07766724,0.0806427,7.2956085e-05,28.5,77.25
2024-08-21 07:00:00,0.31163025,0.33258057,0.24351501,0.29656982,8.773804e-05,28.5,77.25
2024-08-21 08:00:00,0.35902405,0.30836487,0.2754364,0.29597473,4.1484833e-05,28.5,77.25
2024-08-21 09:00:00,0.39213562,0.36024475,0.28727722,0.33511353,2.336502e-05,28.5,77.25
2024-08-21 10:00:00,-0.4721527,-0.8088074,-0.4519348,-0.6060028,1.6212463e-05,28.5,77.25
2024-08-21 11:00:00,-0.6261902,-0.28556824,-0.5422363,-0.21595764,0.00014066696,28.5,77.25
2024-08-21 12:00:00,-0.60113525,0.42684937,-0.4859619,0.35075378,0.00026988983,28.5,77.25
2024-08-21 13:00:00,-0.59054565,1.6728668,-0.4013977,1.0483704,2.3841858e-06,28.5,77.25
2024-08-21 14:00:00,0.36990356,3.0826569,-0.075790405,1.5532684,9.536743e-07,28.5,77.25
2024-08-21 15:00:00,0.7457733,4.284851,-0.101501465,2.1995087,1.6212463e-05,28.5,77.25
2024-08-21 16:00:00,1.4871979,4.122299,0.217453,2.1250458,5.6266785e-05,28.5,77.25
2024-08-21 17:00:00,2.0385284,4.110962,0.43023682,2.2350006,4.4822693e-05,28.5,77.25
2024-08-21 18:00:00,2.4958801,3.3503876,0.68699646,1.7311249,3.9100647e-05,28.5,77.25
2024-08-21 19:00:00,2.6576233,2.1703644,0.75115967,1.1215057,3.2424927e-05,28.5,77.25
2024-08-21 20:00:00,2.621292,0.8861542,0.96875,0.5605774,0.00016880035,28.5,77.25
2024-08-21 21:00:00,2.110443,-0.5177002,0.99949646,-0.46325684,0.00028133392,28.5,77.25
2024-08-21 22:00:00,1.4795685,-0.7691803,0.24946594,-0.36531067,0.00017356873,28.5,77.25
2024-08-21 23:00:00,2.0209656,-0.6957855,0.6793518,-0.012741089,0.00011920929,28.5,77.25
2024-08-22 00:00:00,2.3897858,-0.6912384,0.9973755,0.09277344,6.771088e-05,28.5,77.25
2024-08-22 01:00:00,2.1070557,-1.1432343,1.2509155,-0.31951904,0.00016975403,28.5,77.25
2024-08-22 02:00:00,1.5155182,-0.6014099,1.0160675,-0.24481201,0.00022983551,28.5,77.25
2024-08-22 03:00:00,1.490387,-0.1806488,1.1773682,-0.07888794,0.00013065338,28.5,77.25
2024-08-22 04:00:00,1.5132751,0.048919678,1.2197113,0.093688965,5.722046e-06,28.5,77.25
2024-08-22 05:00:00,1.256958,0.23158264,1.0156097,0.23770142,4.1007996e-05,28.5,77.25
2024-08-22 06:00:00,0.59117126,0.33654785,0.4596405,0.31497192,6.914139e-05,28.5,77.25
2024-08-22 07:00:00,0.44644165,0.45532227,0.3287964,0.42912292,4.6253204e-05,28.5,77.25
2024-08-22 08:00:00,0.60531616,0.68814087,0.47122192,0.6189728,8.583069e-06,28.5,77.25
2024-08-22 09:00:00,1.0563507,0.678772,0.83799744,0.6381378,0.00026845932,28.5,77.25
2024-08-22 10:00:00,0.5281372,-1.7046814,0.48382568,-1.356247,4.529953e-05,28.5,77.25
2024-08-22 11:00:00,0.73602295,-1.2113037,0.625473,-0.97224426,0.00020742416,28.5,77.25
2024-08-22 12:00:00,1.5796967,-0.12332153,1.2199249,-0.04798889,0.00019598007,28.5,77.25
2024-08-22 13:00:00,2.6028442,-0.67170715,1.1923676,-0.305542,3.9577484e-05,28.5,77.25
2024-08-22 14:00:00,2.747223,-0.4826355,1.1945953,-0.056045532,9.536743e-07,28.5,77.25
2024-08-22 15:00:00,3.5167694,0.5331421,1.5018463,0.49116516,0.0,28.5,77.25
2024-08-22 16:00:00,3.232376,1.1577454,1.2311096,0.83909607,0.0,28.5,77.25
2024-08-22 17:00:00,2.4261932,0.9328766,0.7171478,0.5779724,0.0,28.5,77.25
2024-08-22 18:00:00,1.5684967,0.09843445,0.8209076,0.12580872,0.0,28.5,77.25
2024-08-22 19:00:00,1.0289612,-0.21583557,0.344162,-0.2709198,0.00017738342,28.5,77.25
2024-08-22 20:00:00,0.6926422,-1.005661,-0.085006714,-0.5078583,0.0011262894,28.5,77.25
2024-08-22 21:00:00,0.07765198,-1.7844238,-0.26139832,-0.9699707,0.00090408325,28.5,77.25
2024-08-22 22:00:00,-0.08088684,-1.6264496,-0.09588623,-0.49421692,0.0008506775,28.5,77.25
2024-08-22 23:00:00,-0.44010925,-1.0777893,-0.30264282,-0.57595825,0.0007286072,28.5,77.25
2024-08-23 00:00:00,-0.3882141,-1.0613556,-0.056793213,-0.34703064,0.00042200089,28.5,77.25
2024-08-23 01:00:00,0.5187073,-1.5389557,0.6259155,-0.8601227,0.00032806396,28.5,77.25
2024-08-23 02:00:00,0.75123596,-0.5418701,0.5797577,-0.38368225,0.0004954338,28.5,77.25
2024-08-23 03:00:00,0.26226807,-0.6615448,0.19586182,-0.55862427,0.0003633499,28.5,77.25
2024-08-23 04:00:00,-0.76164246,-1.0044861,-0.6440277,-0.8462219,0.00045633316,28.5,77.25
2024-08-23 05:00:00,-0.9588623,-0.3930664,-0.8206177,-0.33143616,0.000600338,28.5,77.25
2024-08-23 06:00:00,-0.29467773,0.1923523,-0.2729187,0.16558838,0.00023937225,28.5,77.25
2024-08-23 07:00:00,0.27011108,0.13859558,0.18328857,0.13418579,6.580353e-05,28.5,77.25
2024-08-23 08:00:00,0.39834595,0.12084961,0.2993164,0.1159668,0.00011014938,28.5,77.25
2024-08-23 09:00:00,-0.53393555,-0.49790955,-0.49160767,-0.40174866,0.00015640259,28.5,77.25
2024-08-23 10:00:00,-2.1567383,-2.1030426,-1.7023315,-1.6122742,0.0026626587,28.5,77.25
2024-08-23 11:00:00,-1.0534363,-1.1300507,-0.7726593,-0.89668274,0.004336357,28.5,77.25
2024-08-23 12:00:00,-0.5528717,-1.0086517,-0.40455627,-0.82910156,1.859665e-05,28.5,77.25
2024-08-23 13:00:00,-0.5146179,-0.6252899,-0.2658081,-0.30604553,9.536743e-07,28.5,77.25
2024-08-23 14:00:00,-0.7898407,0.411438,-0.63212585,0.58836365,0.0,28.5,77.25
2024-08-23 15:00:00,-0.16557312,0.5422821,0.06594849,0.6034088,0.0,28.5,77.25
2024-08-23 16:00:00,0.22109985,0.33724976,0.4703064,0.28862,0.0,28.5,77.25
2024-08-23 17:00:00,-0.0390625,0.6207886,0.17881775,0.6035614,0.0,28.5,77.25
2024-08-23 18:00:00,-0.47904968,0.90216064,-0.35282898,0.8231659,0.0,28.5,77.25
2024-08-23 19:00:00,-0.9903717,0.9223938,-0.8459778,0.7147522,0.0,28.5,77.25
2024-08-23 20:00:00,-1.6685944,0.891449,-0.8565521,0.3257904,0.0,28.5,77.25
2024-08-23 21:00:00,-2.1065826,0.8754425,-0.9464874,0.22598267,0.0,28.5,77.25
2024-08-23 22:00:00,-2.0446777,-0.21296692,-0.7589874,-0.46421814,0.0,28.5,77.25
2024-08-23 23:00:00,-1.8929291,-0.3846588,-0.5707245,-0.4909973,0.0,28.5,77.25
2024-08-24 00:00:00,-1.2731171,0.48028564,-0.687973,0.12937927,0.0,28.5,77.25
2024-08-24 01:00:00,-1.6306,0.16848755,-0.9241333,-0.3264618,0.0,28.5,77.25
2024-08-24 02:00:00,-1.0845184,-0.41433716,-0.76387024,-0.39759827,0.0,28.5,77.25
2024-08-24 03:00:00,-1.3100433,-0.72605896,-1.0664978,-0.6032257,1.001358e-05,28.5,77.25
2024-08-24 04:00:00,-1.4876251,-0.7115936,-1.2298279,-0.59750366,0.00019025803,28.5,77.25
2024-08-24 05:00:00,-1.3375549,-0.9404297,-1.1273041,-0.78681946,0.00024080276,28.5,77.25
2024-08-24 06:00:00,-1.5452881,-1.1101227,-1.2869263,-0.91999817,0.00013065338,28.5,77.25
2024-08-24 07:00:00,-1.8645477,-1.0492096,-1.5224762,-0.9109192,0.0004143715,28.5,77.25
2024-08-24 08:00:00,-2.1235657,-1.0533752,-1.7205505,-0.90953064,0.00080919266,28.5,77.25
2024-08-24 09:00:00,-2.0340118,-1.04422,-1.6441345,-0.8795624,0.00033044815,28.5,77.25
2024-08-24 10:00:00,-1.2929688,-1.8795929,-0.9355469,-1.4977875,0.0002784729,28.5,77.25
2024-08-24 11:00:00,-0.55249023,-2.7901,-0.36795044,-2.1728058,0.0015554428,28.5,77.25
2024-08-24 12:00:00,-0.41503906,-3.0056152,-0.26438904,-2.176651,0.0006136894,28.5,77.25
2024-08-24 13:00:00,-1.336853,-2.4962769,-0.5162201,-1.0541229,0.00379467,28.5,77.25
2024-08-24 14:00:00,-2.0080261,-1.8152466,-1.0466461,-1.0391998,0.0012197495,28.5,77.25
2024-08-24 15:00:00,-2.2523346,-1.5191498,-0.9069824,-0.8572998,1.9073486e-06,28.5,77.25
2024-08-24 16:00:00,-2.6831512,-0.67071533,-1.1868896,-0.41973877,4.7683716e-06,28.5,77.25
2024-08-24 17:00:00,-3.576004,0.5022583,-1.5551147,0.14808655,0.0,28.5,77.25
2024-08-24 18:00:00,-4.091446,0.84373474,-1.7539062,0.09396362,0.0,28.5,77.25
2024-08-24 19:00:00,-4.575485,0.17248535,-1.9783783,-0.39248657,0.0,28.5,77.25
2024-08-24 20:00:00,-5.102051,-0.4990692,-2.2801056,-0.77597046,0.0,28.5,77.25
2024-08-24 21:00:00,-5.466919,-1.2587128,-2.575592,-1.2706451,0.0,28.5,77.25
2024-08-24 22:00:00,-7.0217133,-0.0067596436,-3.96904,-0.30621338,9.536743e-07,28.5,77.25
2024-08-24 23:00:00,-7.195572,-0.14738464,-4.105835,-0.35054016,0.0,28.5,77.25
2024-08-25 00:00:00,-7.2145996,-0.28858948,-4.133362,-0.4030609,0.0,28.5,77.25
2024-08-25 01:00:00,-7.193756,-0.3045807,-4.252823,-0.47686768,0.0,28.5,77.25
2024-08-25 02:00:00,-6.338974,-0.47956848,-3.9504547,-0.6136017,0.0,28.5,77.25
2024-08-25 03:00:00,-6.7514954,0.28819275,-4.9243927,0.10694885,2.3841858e-05,28.5,77.25
2024-08-25 04:00:00,-6.8585052,1.1424103,-5.1483765,0.8194885,2.0980835e-05,28.5,77.25
2024-08-25 05:00:00,-6.2921295,0.58161926,-4.800827,0.41687012,6.67572e-06,28.5,77.25
2024-08-25 06:00:00,-6.786087,0.4603119,-5.18486,0.33120728,3.0517578e-05,28.5,77.25
2024-08-25 07:00:00,-7.0122223,0.73883057,-5.311386,0.5450592,0.00017642975,28.5,77.25
2024-08-25 08:00:00,-6.694092,1.0658569,-5.079056,0.80708313,0.00019073486,28.5,77.25
2024-08-25 09:00:00,-6.5726013,0.7921753,-4.925171,0.58555603,7.43866e-05,28.5,77.25
2024-08-25 10:00:00,-6.739151,0.3414154,-5.002121,0.18321228,1.335144e-05,28.5,77.25
2024-08-25 11:00:00,-6.2478485,-1.1055298,-4.363556,-0.7877197,0.00017166138,28.5,77.25
